지역명,규모구분,연도,월,분양가격(제곱미터)
경북,전용면적 60제곱미터이하,2020.0,11.0,3212.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,3179.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,3944.0
경북,전용면적 102제곱미터초과,2020.0,11.0,3991.0
경남,모든면적,2020.0,11.0,3113.0
경남,전용면적 60제곱미터이하,2020.0,11.0,3069.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,3108.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,4720.0
경남,전용면적 102제곱미터초과,2020.0,11.0,3166.0
제주,모든면적,2020.0,11.0,4648.0
제주,전용면적 60제곱미터이하,2020.0,11.0,4363.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,4660.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,
제주,전용면적 102제곱미터초과,2020.0,11.0,
서울,모든면적,2020.0,12.0,8566.0
서울,전용면적 60제곱미터이하,2020.0,12.0,8691.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,7892.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,9769.0
서울,전용면적 102제곱미터초과,2020.0,12.0,9481.0
인천,모든면적,2020.0,12.0,4752.0
인천,전용면적 60제곱미터이하,2020.0,12.0,4710.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,4664.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,5097.0
인천,전용면적 102제곱미터초과,2020.0,12.0,4918.0
경기,모든면적,2020.0,12.0,4386.0
경기,전용면적 60제곱미터이하,2020.0,12.0,4051.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,4403.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,4610.0
경기,전용면적 102제곱미터초과,2020.0,12.0,5380.0
부산,모든면적,2020.0,12.0,4256.0
부산,전용면적 60제곱미터이하,2020.0,12.0,4293.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,4221.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,3842.0
부산,전용면적 102제곱미터초과,2020.0,12.0,3947.0
대구,모든면적,2020.0,12.0,4644.0
대구,전용면적 60제곱미터이하,2020.0,12.0,4634.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,4654.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,4867.0
대구,전용면적 102제곱미터초과,2020.0,12.0,4877.0
광주,모든면적,2020.0,12.0,3703.0
광주,전용면적 60제곱미터이하,2020.0,12.0,3521.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,3702.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,4610.0
광주,전용면적 102제곱미터초과,2020.0,12.0,4420.0
대전,모든면적,2020.0,12.0,3206.0
대전,전용면적 60제곱미터이하,2020.0,12.0,3061.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,3228.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,
대전,전용면적 102제곱미터초과,2020.0,12.0,
울산,모든면적,2020.0,12.0,4190.0
울산,전용면적 60제곱미터이하,2020.0,12.0,4242.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,4637.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,
울산,전용면적 102제곱미터초과,2020.0,12.0,4530.0
세종,모든면적,2020.0,12.0,3424.0
세종,전용면적 60제곱미터이하,2020.0,12.0,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,
세종,전용면적 102제곱미터초과,2020.0,12.0,3424.0
강원,모든면적,2020.0,12.0,3138.0
강원,전용면적 60제곱미터이하,2020.0,12.0,3587.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,3045.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,2880.0
강원,전용면적 102제곱미터초과,2020.0,12.0,4273.0
충북,모든면적,2020.0,12.0,2584.0
충북,전용면적 60제곱미터이하,2020.0,12.0,2591.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,2605.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,2706.0
충북,전용면적 102제곱미터초과,2020.0,12.0,2797.0
충남,모든면적,2020.0,12.0,2761.0
충남,전용면적 60제곱미터이하,2020.0,12.0,2671.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,2786.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,2954.0
충남,전용면적 102제곱미터초과,2020.0,12.0,
전북,모든면적,2020.0,12.0,2670.0
전북,전용면적 60제곱미터이하,2020.0,12.0,2548.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,2642.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,2409.0
전북,전용면적 102제곱미터초과,2020.0,12.0,2615.0
전남,모든면적,2020.0,12.0,2831.0
전남,전용면적 60제곱미터이하,2020.0,12.0,2660.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,2832.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,3021.0
전남,전용면적 102제곱미터초과,2020.0,12.0,3312.0
경북,모든면적,2020.0,12.0,3135.0
경북,전용면적 60제곱미터이하,2020.0,12.0,3178.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,3132.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,3918.0
경북,전용면적 102제곱미터초과,2020.0,12.0,3730.0
경남,모든면적,2020.0,12.0,2988.0
경남,전용면적 60제곱미터이하,2020.0,12.0,2940.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,2973.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,4720.0
경남,전용면적 102제곱미터초과,2020.0,12.0,3166.0
제주,모든면적,2020.0,12.0,4648.0
제주,전용면적 60제곱미터이하,2020.0,12.0,4363.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,12.0,4660.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,12.0,
제주,전용면적 102제곱미터초과,2020.0,12.0,
서울,모든면적,2021.0,1.0,8566.0
서울,전용면적 60제곱미터이하,2021.0,1.0,8691.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,7892.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,9769.0
서울,전용면적 102제곱미터초과,2021.0,1.0,9481.0
인천,모든면적,2021.0,1.0,4728.0
인천,전용면적 60제곱미터이하,2021.0,1.0,4710.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,4647.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,4617.0
인천,전용면적 102제곱미터초과,2021.0,1.0,4918.0
경기,모든면적,2021.0,1.0,4368.0
경기,전용면적 60제곱미터이하,2021.0,1.0,4056.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,4379.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,4539.0
경기,전용면적 102제곱미터초과,2021.0,1.0,5118.0
부산,모든면적,2021.0,1.0,4254.0
부산,전용면적 60제곱미터이하,2021.0,1.0,4293.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,4218.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,3842.0
부산,전용면적 102제곱미터초과,2021.0,1.0,3947.0
대구,모든면적,2021.0,1.0,4653.0
대구,전용면적 60제곱미터이하,2021.0,1.0,4636.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,4664.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,4867.0
대구,전용면적 102제곱미터초과,2021.0,1.0,4877.0
광주,모든면적,2021.0,1.0,3911.0
광주,전용면적 60제곱미터이하,2021.0,1.0,3521.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,3910.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,4610.0
광주,전용면적 102제곱미터초과,2021.0,1.0,4420.0
대전,모든면적,2021.0,1.0,3206.0
대전,전용면적 60제곱미터이하,2021.0,1.0,3061.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,3228.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,
대전,전용면적 102제곱미터초과,2021.0,1.0,
울산,모든면적,2021.0,1.0,4178.0
울산,전용면적 60제곱미터이하,2021.0,1.0,4242.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,4618.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,
울산,전용면적 102제곱미터초과,2021.0,1.0,4530.0
세종,모든면적,2021.0,1.0,3798.0
세종,전용면적 60제곱미터이하,2021.0,1.0,4041.0
세종,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,3903.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,3729.0
세종,전용면적 102제곱미터초과,2021.0,1.0,3472.0
강원,모든면적,2021.0,1.0,3138.0
강원,전용면적 60제곱미터이하,2021.0,1.0,3587.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,3045.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,2880.0
강원,전용면적 102제곱미터초과,2021.0,1.0,4273.0
충북,모든면적,2021.0,1.0,2584.0
충북,전용면적 60제곱미터이하,2021.0,1.0,2591.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,2605.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,2706.0
충북,전용면적 102제곱미터초과,2021.0,1.0,2797.0
충남,모든면적,2021.0,1.0,2761.0
충남,전용면적 60제곱미터이하,2021.0,1.0,2671.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,2786.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,2954.0
충남,전용면적 102제곱미터초과,2021.0,1.0,
전북,모든면적,2021.0,1.0,2639.0
전북,전용면적 60제곱미터이하,2021.0,1.0,2548.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,2613.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,2409.0
전북,전용면적 102제곱미터초과,2021.0,1.0,2605.0
전남,모든면적,2021.0,1.0,2827.0
전남,전용면적 60제곱미터이하,2021.0,1.0,2680.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,2827.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,3021.0
전남,전용면적 102제곱미터초과,2021.0,1.0,3312.0
경북,모든면적,2021.0,1.0,3135.0
경북,전용면적 60제곱미터이하,2021.0,1.0,3178.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,3132.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,3918.0
경북,전용면적 102제곱미터초과,2021.0,1.0,3730.0
경남,모든면적,2021.0,1.0,2988.0
경남,전용면적 60제곱미터이하,2021.0,1.0,2940.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,2973.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,4720.0
경남,전용면적 102제곱미터초과,2021.0,1.0,3166.0
제주,모든면적,2021.0,1.0,5199.0
제주,전용면적 60제곱미터이하,2021.0,1.0,4686.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2021.0,1.0,5203.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2021.0,1.0,
제주,전용면적 102제곱미터초과,2021.0,1.0,
서울,모든면적,2021.0,2.0,8540.0
서울,전용면적 60제곱미터이하,2021.0,2.0,8657.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,7869.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,8942.0
서울,전용면적 102제곱미터초과,2021.0,2.0,9481.0
인천,모든면적,2021.0,2.0,4743.0
인천,전용면적 60제곱미터이하,2021.0,2.0,4710.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,4709.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,4869.0
인천,전용면적 102제곱미터초과,2021.0,2.0,6053.0
경기,모든면적,2021.0,2.0,4382.0
경기,전용면적 60제곱미터이하,2021.0,2.0,4071.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,4381.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,4495.0
경기,전용면적 102제곱미터초과,2021.0,2.0,5114.0
부산,모든면적,2021.0,2.0,4292.0
부산,전용면적 60제곱미터이하,2021.0,2.0,4333.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,4272.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,3842.0
부산,전용면적 102제곱미터초과,2021.0,2.0,3947.0
대구,모든면적,2021.0,2.0,4645.0
대구,전용면적 60제곱미터이하,2021.0,2.0,4634.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,4657.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,4915.0
대구,전용면적 102제곱미터초과,2021.0,2.0,4788.0
광주,모든면적,2021.0,2.0,4213.0
광주,전용면적 60제곱미터이하,2021.0,2.0,3521.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,3910.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,4610.0
광주,전용면적 102제곱미터초과,2021.0,2.0,4670.0
대전,모든면적,2021.0,2.0,3442.0
대전,전용면적 60제곱미터이하,2021.0,2.0,3061.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,3457.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,
대전,전용면적 102제곱미터초과,2021.0,2.0,
울산,모든면적,2021.0,2.0,4178.0
울산,전용면적 60제곱미터이하,2021.0,2.0,4242.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,4618.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,
울산,전용면적 102제곱미터초과,2021.0,2.0,4530.0
세종,모든면적,2021.0,2.0,3798.0
세종,전용면적 60제곱미터이하,2021.0,2.0,4041.0
세종,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,3903.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,3729.0
세종,전용면적 102제곱미터초과,2021.0,2.0,3472.0
강원,모든면적,2021.0,2.0,3152.0
강원,전용면적 60제곱미터이하,2021.0,2.0,3304.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,3083.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,2880.0
강원,전용면적 102제곱미터초과,2021.0,2.0,4132.0
충북,모든면적,2021.0,2.0,2608.0
충북,전용면적 60제곱미터이하,2021.0,2.0,2591.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,2679.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,2706.0
충북,전용면적 102제곱미터초과,2021.0,2.0,2797.0
충남,모든면적,2021.0,2.0,2770.0
충남,전용면적 60제곱미터이하,2021.0,2.0,2670.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,2794.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,2954.0
충남,전용면적 102제곱미터초과,2021.0,2.0,
전북,모든면적,2021.0,2.0,2642.0
전북,전용면적 60제곱미터이하,2021.0,2.0,2548.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,2614.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,2409.0
전북,전용면적 102제곱미터초과,2021.0,2.0,2597.0
전남,모든면적,2021.0,2.0,2978.0
전남,전용면적 60제곱미터이하,2021.0,2.0,2680.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,3054.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,3021.0
전남,전용면적 102제곱미터초과,2021.0,2.0,3312.0
경북,모든면적,2021.0,2.0,3063.0
경북,전용면적 60제곱미터이하,2021.0,2.0,3021.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,3062.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,3918.0
경북,전용면적 102제곱미터초과,2021.0,2.0,3730.0
경남,모든면적,2021.0,2.0,3124.0
경남,전용면적 60제곱미터이하,2021.0,2.0,2940.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,3106.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,5020.0
경남,전용면적 102제곱미터초과,2021.0,2.0,3166.0
제주,모든면적,2021.0,2.0,5199.0
제주,전용면적 60제곱미터이하,2021.0,2.0,4686.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2021.0,2.0,5203.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2021.0,2.0,
제주,전용면적 102제곱미터초과,2021.0,2.0,
서울,모든면적,2021.0,3.0,8573.0
서울,전용면적 60제곱미터이하,2021.0,3.0,8678.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2021.0,3.0,7868.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2021.0,3.0,8942.0
서울,전용면적 102제곱미터초과,2021.0,3.0,9481.0
인천,모든면적,2021.0,3.0,4763.0
인천,전용면적 60제곱미터이하,2021.0,3.0,4800.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2021.0,3.0,4719.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2021.0,3.0,4869.0
인천,전용면적 102제곱미터초과,2021.0,3.0,6053.0
